"filename", "language", "HTML", "JavaScript", "PostCSS", "C#", "comment", "blank", "total"
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_000000000000008C.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_000000000000008D.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_000000000000008E.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_000000000000008F.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_0000000000000090.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_0000000000000091.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_0000000000000092.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_0000000000000093.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_0000000000000094.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_0000000000000095.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_0000000000000096.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_0000000000000097.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_0000000000000098.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_0000000000000098_methods--.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_0000000000000098_props--.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_0000000000000099.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_000000000000009A.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_000000000000009B.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_000000000000009C.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_000000000000009D.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_000000000000009E.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_000000000000009F.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_00000000000000A0.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_00000000000000A1.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_00000000000000A2.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_00000000000000A3.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_00000000000000A4.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_00000000000000A5.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_00000000000000A6.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_00000000000000A7.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_00000000000000A9.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_00000000000000AA.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_00000000000000B0.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_00000000000000BA.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_00000000000000C0.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_00000000000000C4.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_00000000000000C8.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_00000000000000CC.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_00000000000000D0.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_00000000000000D4.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_00000000000000DF.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_00000000000000ED.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_0000000000000104.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_0000000000000109.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_000000000000010E.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_0000000000000111.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_000000000000011A.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_000000000000011B.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_000000000000011B_props--.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_000000000000011C.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_000000000000011D.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_000000000000011E.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_000000000000011F.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_000000000000011F_overloads--.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_0000000000000120.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_0000000000000121.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_0000000000000122.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_0000000000000123.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_0000000000000124.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_0000000000000125.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_0000000000000125_props--.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_0000000000000126.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_0000000000000127.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_0000000000000127_overloads--.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_0000000000000128.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_0000000000000129.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_000000000000012A.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_000000000000012B.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_000000000000012B_overloads--.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_000000000000012C.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_000000000000012D.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_000000000000012E.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_000000000000012E_overloads--.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_000000000000012F.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_0000000000000130.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_0000000000000131.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_0000000000000132.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_0000000000000132_methods--.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_0000000000000133.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_0000000000000134.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_0000000000000135.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_0000000000000136.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_0000000000000137.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_0000000000000138.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_0000000000000138_methods--.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_0000000000000139.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_0000000000000139_overloads--.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_000000000000013A.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_000000000000013B.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_000000000000013C.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_000000000000013C_methods--.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_000000000000013D.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_000000000000013E.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_000000000000013F.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_0000000000000140.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_0000000000000141.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_0000000000000142.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_0000000000000143.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_0000000000000143_methods--.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_0000000000000144.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_0000000000000145.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_0000000000000146.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_0000000000000147.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_0000000000000147_methods--.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_0000000000000148.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_0000000000000149.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_000000000000014A.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_000000000000014B.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_000000000000014B_methods--.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_000000000000014C.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_000000000000014C_overloads--.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_000000000000014D.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_000000000000014D_overloads--.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_000000000000014E.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_000000000000014E_overloads--.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_000000000000014F.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_0000000000000150.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_0000000000000150_props--.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_0000000000000151.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_0000000000000152.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_0000000000000153.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_0000000000000154.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_0000000000000155.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_0000000000000156.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_0000000000000157.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_0000000000000158.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_0000000000000159.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_000000000000015A.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_000000000000015B.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_000000000000015C.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_000000000000015D.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_000000000000015E.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_000000000000015F.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_0000000000000160.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_0000000000000160_overloads--.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_0000000000000161.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_0000000000000162.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_0000000000000162_props--.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_0000000000000162_vars--.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_0000000000000163.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_0000000000000164.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_0000000000000165.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_0000000000000166.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_0000000000000167.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_0000000000000167_props--.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_0000000000000168.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_0000000000000169.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_000000000000016A.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_000000000000016B.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_000000000000016C.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_000000000000016D.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_000000000000016E.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_000000000000016F.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_000000000000016F_props--.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_0000000000000170.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_0000000000000171.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_0000000000000172.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_0000000000000173.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_0000000000000174.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_0000000000000175.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_0000000000000176.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\toc--\topic_0000000000000177.html.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1
